,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
toss,0.005275913,-0.025092695,0.026463186,0.009779062,0.02312535,-0.057308123,-0.038286384,0.027615976,-0.016773706,0.039333954,-0.0044716094,-0.011561449,-0.03914788,-0.06212189,-0.0020989797,-0.02841565,-0.0030344026,0.017399628,0.028554294,-0.04809104,-0.0485792,-0.06280574,-0.025745846,-0.030345516,0.0024948756,-0.017793525,-0.026510922,0.011607293,0.006641892,0.02715864,0.03147591,-0.026877923,0.014140982,0.015714921,-0.0026971665,0.0005290394,0.041033532,-0.000101230806,-0.012846466,0.0146293305,0.020844657,-0.05741191,0.053911876,0.01792041,-0.02323273,-0.0044294926,0.052183576,-0.062280934,0.013551803,-0.032099444,-0.014436108,-0.010082086,-0.036988046,-0.013664531,0.051875427,-0.0042750686,-0.025391651,0.011665229,0.028766818,0.024700355,0.040098198,-0.012435234,0.02391166,0.06478073,-0.0013490075,-0.011345633,0.06399326,0.0060926527,-0.030877504,-0.06274329,-0.023668982,0.022365825,-0.013063798,-0.057379257,0.046839472,-0.007292569,-0.052980587,-0.019013243,-0.012484026,-0.010357774,0.015651174,0.00053231954,-0.052550603,-0.0062496103,0.015357589,0.003382207,0.027120117,-0.05215954,-0.021927152,-0.01555081,0.04817792,-0.031477075,-0.017921194,-0.036318433,-0.052945085,0.009909745,0.059184913,-0.028827015,0.023542302,0.004598149
listened,-0.0029217324,-0.024264924,-0.013403472,0.009531938,0.06366672,-0.003139489,0.030763226,0.054412328,-0.04691613,0.006023041,0.027009694,0.03485023,-0.034574892,-0.0007083332,0.007271289,-0.0572322,0.019567247,0.026554417,0.019259365,-0.054227166,0.015558325,-0.0094269,-0.012544186,-0.035629593,0.0017762322,-0.06188182,0.0015597316,0.02603925,-0.024822691,-0.00055973185,-0.02932381,0.014684967,-0.047446687,-0.020360285,0.009668287,-0.0046789628,0.04829505,0.0010356496,0.032197155,-0.019894995,-0.030182762,0.017187607,-0.024115656,0.051296085,0.044329476,0.027239239,-0.010709861,0.026039548,0.015438433,-0.057098556,-0.0048106983,-0.011300571,0.033999488,0.049585458,0.052666515,-0.012646334,-0.0020388062,-0.013373566,-0.052586265,-0.005976059,0.06245877,-0.018857056,-0.058603078,-0.00084954733,-0.0003165924,-0.06012224,0.053154085,0.016598687,0.038049456,0.017741937,-0.0028590646,0.019196799,0.017579421,-0.060683012,0.03509769,0.029330226,0.027410513,-0.058983948,0.0318627,-0.040990125,0.04061503,0.020902924,0.0061542327,0.05822164,-0.022405844,0.018485006,-0.016975943,-0.010490384,0.040947918,-0.017156418,0.023164738,-0.0042273207,0.008276231,0.0075933095,-0.0077053322,-0.00043359655,-0.016702307,0.009606244,0.031868316,-0.04510113
rustled,0.027508348,0.041030623,0.020403776,0.013312202,-0.010280048,-0.00012778048,-0.022390755,0.027313529,-0.014617847,-0.010006582,-0.0076923016,0.013243499,0.007681841,0.037682924,-0.027316768,0.014547702,-0.061896052,-0.046311896,0.029346094,-0.053236682,0.012914587,0.03186785,0.03023311,0.015498406,-0.05844901,-0.0023944618,0.061858166,0.018446073,0.045070555,0.022399915,-0.02692866,-0.028364006,-0.007397772,0.013811776,0.0011185242,0.016895123,-0.02485558,0.045917694,0.02066406,-0.01281997,-0.053120513,0.006047218,0.022411807,-0.047458384,-0.032340392,0.010405133,0.054562435,-0.00627782,-0.026331156,0.028526992,0.02547952,-0.012081646,-0.03889798,-0.032781437,0.0108683035,-0.025198022,0.055289343,0.0025214714,-0.026780492,0.01884325,0.05092384,-0.04720912,-0.04591988,0.039065894,0.0051600686,0.019410301,0.048991982,0.041408718,0.008097431,0.032167207,0.028914249,0.032932308,0.030920886,-0.06218234,0.051679183,0.0040116915,-0.015898194,-0.05991602,0.0014308316,-0.00886052,0.012378637,0.0011354482,-0.04293616,0.045210358,0.03850056,0.047190156,0.039387487,0.011335226,0.00018727523,0.05157309,0.046028294,0.055117637,-0.051630076,-0.017515998,0.019902728,0.057421643,-0.010111606,0.048022386,0.0035264394,0.038495075
splashed,-0.037530508,-0.032175206,0.007470658,0.002471334,-0.0079981,-0.038994297,0.024397533,0.031099623,0.020475812,-0.029016519,-0.030089099,0.035965566,0.02274704,-0.052148525,-0.045881066,-0.006370036,-0.022542827,0.014415361,-0.009662568,0.00073976675,0.013601623,-0.047015186,0.006918803,0.011725984,-0.019666683,0.018347207,0.03276649,0.011708773,-0.008025283,0.028867533,0.003495227,-0.010563034,-0.06128881,-0.044259757,0.024872007,-0.028234769,-0.031545784,-0.027301228,-0.014817785,-0.02830965,-0.000545606,-0.034073867,0.023746464,-0.0030979987,0.0630312,0.050069813,0.052978422,0.005558381,0.0013366414,0.012009061,-0.05711801,0.0045935377,-0.064784124,-0.012556422,0.039049454,0.021134768,0.03254294,-0.055469234,0.038523138,-0.0095876,-0.0035264918,-0.06078744,0.020587295,0.015847469,0.018415477,-0.05779877,-0.0019151971,-0.011296527,0.06429,-0.04179437,-0.014792051,0.041528717,-0.028146494,-0.056232348,0.0072064856,0.015934587,-0.01773205,-0.06351056,-0.05683483,-0.029313426,-0.027257254,0.0253139,-0.05153226,0.013496282,0.005780114,-0.009346774,-0.037682187,0.021955404,0.030535078,0.056384604,0.036727734,0.031309836,0.0011285665,-0.023022765,0.016258914,0.026468439,0.043762736,-0.0053551504,-0.032702193,-0.04108867
neighbouring,-0.04643142,0.019514028,-0.059031118,0.029031144,0.023428075,-0.062148586,0.00068056,0.05290774,-0.0607256,-0.016991157,-0.013298776,-0.014273963,-0.06206247,-0.0173184,0.027904673,-0.03997263,-0.0448959,0.022227338,-0.016845943,-0.045541413,-0.02902803,-0.01984096,0.026607456,-0.057153106,-0.0065064034,0.023579193,0.0014583443,0.03250011,0.046126246,0.0243705,-0.020890865,0.06053402,-0.025668021,0.029752517,0.0017380349,0.028583458,-0.01249294,0.030204182,0.01698798,0.0135014085,0.028589932,-0.05521663,0.00914714,0.029809944,-0.013785687,-0.01843183,0.0260861,0.012245988,-0.006036856,-0.021326523,0.02634706,-0.012610386,-0.005430219,0.057402156,0.045679606,-0.05294124,-0.0038621337,-0.026039958,-0.030979034,0.06139794,0.05030667,0.011225935,-0.036737777,-0.024003467,0.029888902,0.02189928,-0.019887876,0.04749781,-0.0002501926,-0.04136494,0.015080518,-0.01720753,-0.012683603,0.010067809,0.06280742,0.007896645,-0.020775106,-0.03292331,0.031196833,0.032801628,-0.019360565,-0.013257592,-0.055372894,-0.03308699,5.069189e-06,0.013272647,-0.043580744,-0.024498064,0.022247095,0.03608547,0.030349208,0.0028136012,-0.01123826,-0.047561765,-0.051630005,0.061351262,-0.025574772,0.023466902,0.0023630029,0.010429556
rattle,-0.03514742,-0.022845287,0.016257692,0.008794207,0.045267105,0.026658809,-0.04353725,0.035949655,-0.014634105,-0.011636369,0.021530403,-0.026258068,-0.05575869,-0.04540713,-0.026316226,-0.06500501,-0.033914894,0.019433899,0.0012267593,0.025287466,-0.008671029,0.02268658,0.03900445,-0.01260727,-0.06306355,0.029786203,0.022719389,-1.2777979e-05,0.024725819,-0.0004928538,-0.0076689767,0.058296368,-0.058190122,-0.061152637,-0.018286878,0.0029215575,-0.027519992,-0.015418741,0.03130637,0.008222537,0.014092911,0.032109465,-0.017727535,-0.054035928,0.043890968,0.001196028,0.007017796,0.0010464122,-0.0035385808,0.02719114,0.02909353,-0.009427308,-0.013063375,-0.00032994617,0.05959862,0.023056634,-0.0069853794,0.02826702,-0.040322736,-0.0061162324,0.016201824,-0.04780566,-0.0032965282,-0.033156365,0.0031351324,-0.05655232,-0.028468765,0.058556944,0.016371528,0.02606851,0.01970173,0.023229195,0.031788554,-0.03531308,0.0028782885,-0.01163942,-0.007726859,-0.042178586,0.015564931,-0.00022788858,0.06241653,-0.033475533,-0.009485839,-0.002820814,0.028678894,0.022955991,-0.010794097,0.0018603115,9.002793e-05,-0.011562025,0.049317937,-0.032949574,0.00682515,-0.015145655,-0.032679155,-0.014729564,0.048989773,0.0029925865,0.03595079,-0.019541193
shared,0.0050466848,0.028655147,-0.0047589866,0.048929267,0.035795663,0.016030744,-0.061592646,0.01620023,-0.0026790658,-0.029820625,-0.009650849,0.010290543,0.0063670576,-0.016697345,-0.011838362,0.028886627,-0.035238154,-0.027208336,0.03008806,0.017010674,-0.03874681,0.03274918,-0.022531282,-0.017744306,-0.010554778,-0.013041282,0.03894883,0.0016414803,0.028464867,-0.006303383,-0.008645398,-0.019165453,-0.02145757,0.012511901,-0.0060831713,-0.019105308,-0.024304874,0.023259943,-0.009031079,0.006779233,-0.06353545,0.012277495,0.0123577295,0.043334454,0.06307182,-0.027234329,0.031430528,0.024751756,0.017860085,-0.011659954,-0.050224345,0.03793787,-0.060743682,0.038127746,-0.015364731,0.03290411,-0.0017908544,-0.05122815,0.030342828,0.04930617,0.011803761,0.0058951485,0.037759602,-0.0045301886,-0.018226538,0.03003706,0.025615523,0.064221695,0.040605273,0.007647478,0.013161674,0.04614535,-0.01836134,0.0012937037,0.03228543,0.062026992,-0.0374882,-0.04652515,0.03202398,0.021411916,0.057149697,0.028541422,0.025917854,0.0023218547,0.04891411,-0.0059023607,-0.0340368,-0.022411473,-0.0010564546,-0.024241898,0.01649032,0.056701794,-0.062750325,-0.047121458,0.026807515,0.032492865,0.003658159,0.03847361,-0.020374091,0.028195241
meal,0.007969677,-0.0103189135,-0.00672751,-0.029299557,-0.013311735,-0.00022483873,-0.036020122,0.0075355256,0.03335635,0.063751966,-0.015686654,0.01996924,-0.030934446,0.0107905995,-0.0359184,0.0035449702,-0.00480533,-0.0379249,-0.0032012044,-0.016945753,-0.002002972,-0.004027031,0.012156321,-0.041492313,0.026609922,0.031243593,-0.01901594,-0.06370433,-0.02268484,-0.009221275,-0.038834214,0.05977071,-0.06451135,-0.031114606,0.001010766,0.052767936,0.03717803,0.032894425,0.04447843,0.00525796,-0.020452047,0.007479921,0.027718456,-0.0049821204,0.015281647,0.053766925,0.034182224,-0.062173087,0.0381917,0.021390013,-0.006742403,-0.050533406,0.018392323,0.05264472,0.042495985,-0.03628599,-0.0020443783,-0.045530327,-0.010388427,0.01399134,-0.0081947595,0.027606016,-0.057528757,-0.015160675,0.0006323904,0.011567311,0.02275425,0.019343002,-0.031645223,0.0010779153,0.0069429264,-0.01784598,-0.007003458,-0.008870243,0.015148491,0.004801577,0.02649957,-0.048164785,-0.0145177115,-0.028417084,-0.01207706,0.037687216,0.0074913437,-0.033052087,0.045051552,-0.0017601021,-0.062290877,0.024241013,-0.010051477,0.024149844,0.06271923,0.032910164,-0.044717282,-0.06442162,0.0054541025,0.047034338,0.025026593,0.034646843,0.029929545,-0.055780634
crashed,-0.043291055,-0.0034583726,-0.01669734,-0.020662876,0.033377726,-0.03648667,-0.013328085,-0.0074168546,0.025716588,-0.021954564,-0.045153618,-0.026878754,0.030225337,0.0016769746,-0.04771066,-0.030374806,-0.015123843,-0.0018034054,0.0019871045,-0.018999271,-0.0001577572,-0.017936824,0.057145096,-0.016037647,-0.022033397,-0.060544886,-0.0047368025,-0.025987327,-0.030982234,0.024207575,-0.029100379,-0.012936065,0.03307484,0.0143484725,-0.030491455,0.032628763,-0.005886565,0.05216519,0.0075240936,0.014497381,-0.06296708,0.012305826,0.004153975,0.010420898,0.024342425,-0.0025160867,0.034927595,-0.011982674,0.0589794,0.0075798538,-0.043079548,-0.012576007,-0.06061197,0.055485718,-0.035816006,0.007826226,0.022304071,-0.04221979,0.008294066,0.015577735,0.046823703,0.027031656,-0.027287915,0.032696247,-0.061711077,-0.04581498,0.045310512,0.010354137,0.042128418,-0.0072261654,0.024504477,0.015412375,0.008150112,-0.052623253,-0.0028428058,0.008355972,0.031238783,-0.028484505,-0.033331115,-0.028554795,-0.0051912917,-0.034343928,0.014516425,0.00022073952,0.022844475,-0.009504387,0.016896486,-0.040860306,-0.006148354,0.023671756,-0.019455148,0.049574513,-0.032766487,0.018243063,-0.061666902,0.032671947,0.017509991,0.052634813,0.0055454355,0.009311518
choking,-0.033050798,0.05157741,-0.05693196,0.037708323,0.009406087,0.025856623,-0.05303787,-0.026919898,-0.046124086,-0.009978888,-0.00082519813,0.05681314,-0.023459166,0.011933332,-0.050312918,-0.017938945,-0.03816072,-0.029883645,0.024636498,-0.04867442,-0.0027216536,-0.037079994,-0.008093005,-0.038792267,-0.014972504,-0.037040666,-0.059653286,-0.049433485,-0.015656259,-0.026290128,-0.04006867,-0.021893831,-0.0065303794,0.023427572,0.031487428,0.03196152,-0.0011835073,0.014791592,0.023106262,0.04093871,0.0093091065,-0.0051155766,0.057320356,-0.025903704,0.03713468,0.046844866,0.051327843,0.0076263878,-0.028550683,0.048954066,-0.052723136,0.05023962,0.004112996,-0.004993671,0.012410147,0.004921159,-0.017134592,-0.020367954,0.01952393,-0.008780606,0.060976967,-0.031674262,0.03747568,-0.024765955,-0.04023809,-0.038727187,0.03888472,0.008072954,0.019643584,-0.005683398,0.056878034,0.0486443,-0.0046426104,0.036294784,0.04423651,0.019346094,-0.010448886,-0.0062993728,-0.007688673,-0.026682565,0.05649639,-0.01071292,-0.0013782091,0.050725162,-0.023211582,0.041752413,-0.06283681,0.014929021,0.04340729,0.05366775,-0.0018929215,0.03886762,-0.012675298,-0.017929666,-0.030579643,-0.031418175,-0.0016662695,-8.621602e-05,-0.0038727678,0.01880213
believed,0.018297415,-0.051203843,0.005151673,-0.003639509,0.023932662,-0.031621978,-0.0050278693,0.04904356,-0.035798248,-0.03284226,-0.036444936,-0.023648934,0.02217769,0.0014503943,-0.022253327,-0.06197115,-0.018748708,-0.033170182,0.056343846,-0.025006998,-0.016493464,0.0048641604,0.009573301,-0.06462095,-0.03427576,-0.049589336,0.058269378,-0.0510514,0.020977069,0.019724777,-0.015169825,0.061724715,0.030536119,-0.016937936,-0.0326505,0.005006055,-0.0045147566,0.0096383765,0.030907895,0.038692717,0.014634002,-0.03573957,-0.015131629,0.041257236,0.029733293,0.052586995,0.06457694,-0.05813878,-0.0016032071,-0.006287761,-0.0007963276,-0.057079904,-0.059179634,-0.02503737,-0.0059405863,-0.05066519,0.059087906,-0.009426837,-0.03831774,-0.012444421,0.022281883,-0.05867597,0.02337774,-0.019582447,0.010306846,0.012462978,0.04133596,-0.024936747,0.021937678,-0.06428838,-0.008944843,-0.023779951,0.04130296,0.013282089,0.04206903,0.050182637,0.033327002,-0.021400012,-0.03480822,-0.0010044363,-0.020509914,-0.056365512,-0.012275731,0.021689452,-0.03773532,0.015385998,-0.05763278,0.016659085,-0.006506064,0.008960623,0.058918722,0.041433,0.016172376,0.04151395,-0.060528122,0.036946557,-0.026207935,0.05267099,-0.02624492,0.026460772
reality,-0.034299873,-0.064809196,-0.011167974,0.011510715,0.042406496,-0.055475414,0.01613003,-0.0308219,0.02561846,0.060400728,-0.022449953,0.010418704,-0.008721938,-0.0002065408,0.026622286,0.0040831417,-0.025883706,0.0017724417,0.04147946,-0.011315493,0.019599745,-0.023931907,0.029120624,-0.054342866,-0.031677667,-0.052015416,-0.023250863,0.025345387,0.058575243,0.046704676,0.0011848088,0.03666552,-0.05963596,0.0062868,0.053676248,0.02952184,-0.004631838,-0.01848083,-0.0070599103,0.011731212,0.02590891,-0.019520467,0.06489041,0.061970573,-0.028153338,-0.014127024,0.0063642412,0.0039910227,-0.007104849,-0.03301499,-0.03268743,-0.038098674,-0.023538584,0.049633477,0.053256817,-0.010007959,0.05769518,0.013141668,-0.064464696,0.057819396,-0.00948372,0.02952504,0.025550798,0.017744679,-0.005341324,0.02287394,0.056239337,-0.024894599,-0.012335416,-0.0029993614,0.047154404,0.04104246,0.049155172,0.01417251,0.011582457,0.009868618,-0.01708001,0.024205869,-0.01704862,-0.019296277,-0.011052331,-0.061504625,0.016934026,0.020684095,0.019388476,0.06253185,-0.054660905,0.005499757,0.024557842,0.006097423,0.003883999,0.028462695,0.028319426,-0.032110807,0.02132066,0.026173202,0.002707161,-0.0185322,0.0262703,-0.02199839
rustling,0.015900796,-0.035152595,-0.053516775,0.03925955,0.036931958,0.025575165,-0.023943309,-0.028194131,0.03804465,0.053347636,-0.015882349,0.020107113,-0.049693912,-0.034492396,0.01642116,0.010093581,0.032054942,0.008428937,0.061436485,-0.007071132,-0.01771037,0.0014998002,0.0006804352,-0.041836947,0.012997788,-0.064536855,-0.002290317,-0.02098281,0.0104560815,0.018920328,-0.0047731656,0.030025428,-0.050177403,0.0052942233,0.03078689,0.058406983,-0.031541515,0.044572942,-0.008119217,0.061905175,-0.00950411,0.025470441,0.05959244,0.042744398,0.026517678,0.03709859,-0.02869472,0.045075748,0.02186334,-0.0076918737,-0.0350198,-0.0012813082,-0.05132204,0.047961026,-0.019416118,-0.011068332,0.04376753,0.032685526,-0.027711589,0.022695687,0.027930062,-0.0073737083,0.0135778,0.0064139008,-0.0030204875,0.023613973,0.064419515,-0.012724682,-0.03177734,-0.011653783,-0.011423569,0.062112402,-0.0023761587,-0.031612873,0.03966466,-0.019118637,-0.03080605,-0.02776865,-0.00053585623,0.0032296805,0.02161296,0.007934142,-0.03554762,0.0013727329,0.026228748,-0.029886506,-0.052645274,-0.030967956,0.024992146,0.043197915,0.055166677,0.05396137,-0.034122135,-0.045584984,0.014886079,-0.013237906,0.06453687,0.0033936498,0.021746749,-0.055202547
rippling,-0.024819668,-0.002264953,-0.05085792,-0.02114646,0.04015116,-0.025917344,-0.041381855,0.00036131963,-0.038145475,0.04707585,-0.008224116,-0.0013659925,0.03273331,-0.011155078,0.022325512,0.01955416,-0.0367626,-0.013146518,0.0028020625,-0.02883761,-0.0110530555,-0.050343487,0.005970976,0.01774677,-0.025229845,-0.061342843,0.0557606,-0.019892745,0.0364594,0.052901775,-0.026552346,-0.017380208,0.00010124664,0.031069698,0.039567195,-0.033359732,0.046677347,0.04257652,-0.0030145606,0.054314096,-0.0637814,0.01053878,0.054420516,0.015209673,0.031163225,0.024134522,-0.032160405,-0.059156146,-0.005868327,0.027807001,0.031315885,-0.036159653,0.03853089,0.0493455,0.0031641796,0.00235961,-0.01860119,0.012339529,-0.013905561,0.058605425,-0.016984979,0.021773053,-0.052327186,0.035830677,-0.035096113,-0.051022295,0.034509744,-0.0034219776,0.042455334,-0.037938494,0.0038104833,0.03885292,0.042152338,0.013659822,0.038759768,0.016741985,0.018926121,-0.022968104,-0.021387257,-0.056868352,0.0133530665,-0.028275313,-0.043958023,0.029205697,-0.039605286,-0.024211783,-0.00066156825,-0.026374985,0.012911836,0.04358149,-0.022623833,-0.00931537,-0.022341926,0.020762183,-0.05227852,0.015340762,0.054272667,0.023268312,0.018287957,0.019879637
reeds,0.01696508,-0.008762852,-0.01361854,-0.018558187,-0.010908697,0.027733583,-0.03462772,0.012696715,-0.030401953,0.010193812,-0.0050585056,0.052428477,-0.027370075,-0.0013571694,0.00031609111,-0.050432026,0.024686553,-0.01764339,-0.022475211,-0.058607545,-0.025455898,-0.064842954,0.007374636,-0.06461722,-0.04154975,-0.0024127013,0.028681945,-0.0039612874,-0.019562392,-0.023271803,-0.02179716,-0.03058042,0.027272474,-0.025564022,-0.012808997,0.027793989,-0.00956664,-0.018352931,-0.0059711738,0.032249235,-0.026938032,-0.055584483,0.035807595,-0.019328346,0.0034752674,0.018224303,0.023028852,-0.04551889,0.00773641,-0.04001712,-0.039516117,0.053128682,0.03203654,0.046364207,-0.04571132,-0.032564647,0.021691255,0.029461114,-0.012447728,0.045308955,0.034342002,0.009385234,-0.06417911,0.049010057,-0.050305348,-0.0071372995,0.007036699,-0.003412538,0.060317118,-0.06348197,-0.03530303,0.034104798,0.04035859,0.0023185853,0.0025919834,-0.031540044,0.029136948,-0.052754514,0.026855646,-0.026950166,0.0034921549,0.031047175,-0.053927433,0.03250142,-0.029361198,-0.011270139,-0.031580634,-0.04132877,0.054214645,-0.013218007,0.008000141,0.060685188,0.022513706,-0.006949282,-0.017006876,-0.011926999,0.03058316,0.062168494,-0.01909183,0.0050078137
tinkling,-0.06293568,0.0003128408,-0.022058206,0.06486606,-0.029840311,0.014622597,0.025480468,-0.032739483,-0.0018445435,0.04389452,-0.06229417,-0.017388165,0.022910865,-0.038589884,-0.016822636,-0.051242024,-0.018341098,0.014923487,0.036635593,0.010306701,-0.021473844,-0.041212633,-0.028330857,-0.041801002,0.0018508134,-0.0635737,-0.0139681455,0.032737244,-0.030788716,0.061530635,0.006877466,-0.037724607,-0.06483773,-0.030411309,0.029299779,-0.039246324,-0.018040154,0.036340103,0.064280674,-0.029211786,0.0016951631,0.0033238211,0.00937094,-0.014018992,0.0450047,0.046210006,0.038245134,0.006985496,-0.014661321,0.034489915,-0.04699076,0.018936085,0.00936213,-0.007405869,0.057658732,0.005512945,-0.030006688,0.023337547,-0.017880842,0.029737035,-0.02923471,-0.008518215,-0.05000997,0.037642896,-0.037713196,-0.06420882,0.010820782,-0.025836848,0.037671767,-0.059994325,0.051785693,0.052224923,0.0641271,0.008372775,0.039055333,0.052110292,-0.0607906,-0.026791265,0.021499494,-0.05645474,0.0039159493,-0.064807594,-0.001919044,0.015817223,-0.031083543,-0.016356109,-0.052102726,-0.06430328,-0.023480361,-0.009707412,0.0009036728,-0.021678438,-0.062402382,-0.05168888,-0.028860016,0.02000103,0.062367454,-0.021613453,0.047283124,-0.052711125
sheep,-0.012174295,0.024029754,0.020612927,0.033496123,-0.018963536,0.014880055,0.0057883905,0.011425746,0.031543065,-0.0015844305,0.017176613,0.04331958,0.024807865,-0.0011498493,-0.038835045,-0.0075711366,-0.011065829,-0.04506219,0.058273237,0.031066038,-0.047117554,-0.024810236,0.01622815,-0.031729188,0.031201936,-0.010938414,0.029947778,0.018176438,0.060765736,0.050231572,-0.017677791,-0.011171472,-0.041353203,-0.030696359,0.01482095,-0.015899083,0.05719851,0.06489085,-0.02538747,-0.044132363,-0.0017647517,-0.025088709,0.011377138,-0.039716836,0.0547811,0.019356787,-0.006904309,-0.010667357,-0.01766349,-0.024392333,-0.0342254,-0.03406866,0.03131745,-0.006135305,0.0439793,-0.021220256,-0.0048453524,-0.053665217,-0.05500723,0.022974057,-0.025533296,0.015280357,-0.040635772,0.0115306005,-0.031053634,-0.012613766,-0.0011540905,0.016735941,-0.015894443,0.01650444,0.015899237,0.04297655,0.0059495987,-0.0139390845,0.003799061,0.034209967,-0.010739428,-0.038571235,-0.031420644,-0.03678613,0.02270822,-0.024989177,-0.060319927,-0.027665183,-0.03777326,0.060882535,-0.029216805,0.024782429,-0.030330677,0.03837536,0.0140758725,-0.019433297,0.017106496,-0.024696833,0.01122547,0.028821083,0.0071279723,0.013952835,0.056820262,-0.046109412
